ticker,headline,summary,source,date,label_text,label,true_label,headline_clean,vader_model,vader_label,vader_compound_score,vader_score_positive,vader_score_negative,vader_score_neutral
SPY,The EA Reng group posted sales of approximately 84 million kroons for 2007 .,,FinancialPhraseBank,2025-07-21,neutral,1.0,neutral,The EA Reng group posted sales of approximately 84 million kroons for 2007 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. .",,FinancialPhraseBank,2024-12-10,neutral,1.0,neutral,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",,FinancialPhraseBank,2025-10-21,neutral,1.0,neutral,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume .,,FinancialPhraseBank,2025-08-14,neutral,1.0,neutral,The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume .,VADER,positive,0.2732,0.11,0.0,0.89
SPY,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,,FinancialPhraseBank,2024-04-01,neutral,1.0,neutral,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,VADER,positive,0.5859,0.304,0.0,0.696
SPY,"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",,FinancialPhraseBank,2024-01-18,neutral,1.0,neutral,"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",VADER,positive,0.2732,0.052,0.0,0.948
SPY,"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .",,FinancialPhraseBank,2024-10-24,neutral,1.0,neutral,"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The estimated annual value of the frame agreement is about EUR 50mn .,,FinancialPhraseBank,2024-12-04,neutral,1.0,neutral,The estimated annual value of the frame agreement is about EUR 50mn .,VADER,positive,0.6808,0.359,0.0,0.641
SPY,The estimated value of the deal is USD 9.2 million .,,FinancialPhraseBank,2025-11-20,neutral,1.0,neutral,The estimated value of the deal is USD 9.2 million .,VADER,positive,0.34,0.211,0.0,0.789
SPY,The EUR17m contract includes both design and construction works .,,FinancialPhraseBank,2024-10-24,neutral,1.0,neutral,The EUR17m contract includes both design and construction works .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .",,FinancialPhraseBank,2025-04-17,neutral,1.0,neutral,"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The expanded company will continue to be called NewPage .,,FinancialPhraseBank,2024-08-29,neutral,1.0,neutral,The expanded company will continue to be called NewPage .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The expanded plant is scheduled to be operational by the middle of October 2009 .,,FinancialPhraseBank,2024-08-16,neutral,1.0,neutral,The expanded plant is scheduled to be operational by the middle of October 2009 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The expansion is to be finalized in the autumn of 2009 .,,FinancialPhraseBank,2025-10-13,neutral,1.0,neutral,The expansion is to be finalized in the autumn of 2009 .,VADER,neutral,0.0,0.0,0.0,1.0
JPM,"The facility will have a lettable area of some 19,000 sq m. The plot for the plant , located in the Ratasmaki business park , will be purchased from the City of Forssa .",,FinancialPhraseBank,2025-11-26,neutral,1.0,neutral,"The facility will have a lettable area of some 19,000 sq m. The plot for the plant , located in the Ratasmaki business park , will be purchased from the City of Forssa .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The figure does not include food exports from Finland .,,FinancialPhraseBank,2025-07-07,neutral,1.0,neutral,The figure does not include food exports from Finland .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million .",,FinancialPhraseBank,2025-03-06,neutral,1.0,neutral,"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million .",VADER,positive,0.5719,0.251,0.0,0.749
SPY,"The Filter Tips cover the volume range from 0.1-1200 -Ál including new sizes for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -Ál volume capacities .",,FinancialPhraseBank,2024-09-12,neutral,1.0,neutral,"The Filter Tips cover the volume range from 0.1-1200 -l including new sizes for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -l volume capacities .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The final outcome of the rights offering is to be reported around 23 October 2009 .,,FinancialPhraseBank,2025-12-15,neutral,1.0,neutral,The final outcome of the rights offering is to be reported around 23 October 2009 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The firm builds components for mobile phones and other communications products .,,FinancialPhraseBank,2024-11-13,neutral,1.0,neutral,The firm builds components for mobile phones and other communications products .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .",,FinancialPhraseBank,2025-09-02,neutral,1.0,neutral,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .",VADER,positive,0.4404,0.121,0.0,0.879
SPY,The group 's net sales in 2007 were EUR683 .6 m.,,FinancialPhraseBank,2025-08-13,neutral,1.0,neutral,The group 's net sales in 2007 were EUR683 .6 m.,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",,FinancialPhraseBank,2024-01-30,neutral,1.0,neutral,"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",VADER,positive,0.4404,0.153,0.0,0.847
SPY,"The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand .",,FinancialPhraseBank,2025-07-09,neutral,1.0,neutral,"The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand .",VADER,positive,0.2732,0.052,0.0,0.948
SPY,"The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai .",,FinancialPhraseBank,2024-05-27,neutral,1.0,neutral,"The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The markets expect Heineken to sell Hartwall as a whole or in parts .,,FinancialPhraseBank,2024-09-25,neutral,1.0,neutral,The markets expect Heineken to sell Hartwall as a whole or in parts .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines .",,FinancialPhraseBank,2024-01-24,neutral,1.0,neutral,"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines .",VADER,positive,0.2716,0.099,0.0,0.901
SPY,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",,FinancialPhraseBank,2024-06-17,neutral,1.0,neutral,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",VADER,positive,0.2732,0.068,0.0,0.932
SPY,The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .,,FinancialPhraseBank,2025-07-03,neutral,1.0,neutral,The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .,VADER,positive,0.4404,0.108,0.0,0.892
SPY,The net sales of the Power Plants business were EUR 710.3 million in 2005 .,,FinancialPhraseBank,2025-08-18,neutral,1.0,neutral,The net sales of the Power Plants business were EUR 710.3 million in 2005 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .,,FinancialPhraseBank,2024-06-28,neutral,1.0,neutral,The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .,,FinancialPhraseBank,2024-07-01,neutral,1.0,neutral,The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures  Projects Ltd  CIDCO .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .",,FinancialPhraseBank,2024-02-09,neutral,1.0,neutral,"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .",VADER,positive,0.2732,0.087,0.0,0.913
SPY,"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",,FinancialPhraseBank,2024-05-15,neutral,1.0,neutral,"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",VADER,positive,0.2732,0.116,0.0,0.884
SPY,"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",,FinancialPhraseBank,2024-01-15,neutral,1.0,neutral,"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",VADER,positive,0.4019,0.162,0.0,0.838
SPY,The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China .,,FinancialPhraseBank,2024-12-04,neutral,1.0,neutral,The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences .",,FinancialPhraseBank,2024-11-20,neutral,1.0,neutral,"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences .",VADER,positive,0.4019,0.137,0.0,0.863
SPY,The orders also include a few high-power drives for the control of seismic compressors .,,FinancialPhraseBank,2025-01-31,neutral,1.0,neutral,The orders also include a few high-power drives for the control of seismic compressors .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 .",,FinancialPhraseBank,2024-10-07,neutral,1.0,neutral,"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The Oulu plant employs approximately 120 people .,,FinancialPhraseBank,2024-04-19,neutral,1.0,neutral,The Oulu plant employs approximately 120 people .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .,,FinancialPhraseBank,2024-08-29,neutral,1.0,neutral,The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .,VADER,positive,0.6124,0.194,0.0,0.806
SPY,The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,,FinancialPhraseBank,2025-10-15,neutral,1.0,neutral,The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,VADER,positive,0.296,0.136,0.0,0.864
SPY,"The Polish business employs about 1,000 people , and it had net sales of about EUR 70mn in 2007 .",,FinancialPhraseBank,2025-08-05,neutral,1.0,neutral,"The Polish business employs about 1,000 people , and it had net sales of about EUR 70mn in 2007 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .",,FinancialPhraseBank,2025-09-19,neutral,1.0,neutral,"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq .,,FinancialPhraseBank,2024-05-01,neutral,1.0,neutral,The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq .,VADER,neutral,0.0258,0.038,0.0,0.962
SPY,"The remainder of its revenues will come from technology agreements with other firms , InterDigital said .",,FinancialPhraseBank,2024-05-21,neutral,1.0,neutral,"The remainder of its revenues will come from technology agreements with other firms , InterDigital said .",VADER,positive,0.2732,0.13,0.0,0.87
SPY,"The remaining amount will be funded through debt , the Danish bank said .",,FinancialPhraseBank,2024-01-11,neutral,1.0,neutral,"The remaining amount will be funded through debt , the Danish bank said .",VADER,negative,-0.3612,0.0,0.185,0.815
SPY,"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",,FinancialPhraseBank,2024-10-07,neutral,1.0,neutral,"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",VADER,positive,0.2732,0.054,0.0,0.946
SPY,The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,,FinancialPhraseBank,2025-12-08,neutral,1.0,neutral,The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,VADER,positive,0.6705,0.289,0.0,0.711
SPY,"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",,FinancialPhraseBank,2024-05-01,neutral,1.0,neutral,"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",,FinancialPhraseBank,2024-02-29,neutral,1.0,neutral,"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The solution will be installed in the USA to support the North American operations of the customer .,,FinancialPhraseBank,2025-06-23,neutral,1.0,neutral,The solution will be installed in the USA to support the North American operations of the customer .,VADER,positive,0.6124,0.25,0.0,0.75
SPY,"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",,FinancialPhraseBank,2025-09-01,neutral,1.0,neutral,"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The studies are expected to start in 2008 .,,FinancialPhraseBank,2025-07-24,neutral,1.0,neutral,The studies are expected to start in 2008 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium .",,FinancialPhraseBank,2025-11-06,neutral,1.0,neutral,"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The terms of the transactions remained undisclosed .,,FinancialPhraseBank,2024-01-24,neutral,1.0,neutral,The terms of the transactions remained undisclosed .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The total capacity of the factory will be approximately 100 engines a year .,,FinancialPhraseBank,2024-07-25,neutral,1.0,neutral,The total capacity of the factory will be approximately 100 engines a year .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The total floor area of the plant expansion is 29,000 square metres .",,FinancialPhraseBank,2025-01-22,neutral,1.0,neutral,"The total floor area of the plant expansion is 29,000 square metres .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The total investment in 2006 and 2007 is expected to amount to about EUR75m .,,FinancialPhraseBank,2024-11-20,neutral,1.0,neutral,The total investment in 2006 and 2007 is expected to amount to about EUR75m .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The total investment of the project will be approximately EUR 36m .,,FinancialPhraseBank,2025-05-27,neutral,1.0,neutral,The total investment of the project will be approximately EUR 36m .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,The total value of the contract is some EUR 8 million .,,FinancialPhraseBank,2024-11-14,neutral,1.0,neutral,The total value of the contract is some EUR 8 million .,VADER,positive,0.34,0.211,0.0,0.789
SPY,The total value of these two contracts is over EUR 21 million .,,FinancialPhraseBank,2025-09-02,neutral,1.0,neutral,The total value of these two contracts is over EUR 21 million .,VADER,positive,0.34,0.179,0.0,0.821
SPY,The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,,FinancialPhraseBank,2025-07-11,neutral,1.0,neutral,The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,VADER,positive,0.25,0.105,0.0,0.895
SPY,The transaction value is CAD 15 million approximately EUR 10 million .,,FinancialPhraseBank,2024-10-22,neutral,1.0,neutral,The transaction value is CAD 15 million approximately EUR 10 million .,VADER,positive,0.34,0.194,0.0,0.806
SPY,"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",,FinancialPhraseBank,2025-07-01,neutral,1.0,neutral,"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",VADER,positive,0.2732,0.087,0.0,0.913
SPY,The value of the contract is about EUR 27mn .,,FinancialPhraseBank,2025-11-28,neutral,1.0,neutral,The value of the contract is about EUR 27mn .,VADER,positive,0.34,0.231,0.0,0.769
SPY,"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors .",,FinancialPhraseBank,2025-11-18,neutral,1.0,neutral,"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure  environment sectors .",VADER,positive,0.5423,0.148,0.0,0.852
SPY,The value of the contract is EUR 25mn .,,FinancialPhraseBank,2025-09-10,neutral,1.0,neutral,The value of the contract is EUR 25mn .,VADER,positive,0.34,0.255,0.0,0.745
SPY,The value of the contract is in total USD12m .,,FinancialPhraseBank,2024-12-31,neutral,1.0,neutral,The value of the contract is in total USD12m .,VADER,positive,0.34,0.231,0.0,0.769
SPY,The value of the contracts is about EUR 3.3 mn .,,FinancialPhraseBank,2025-05-05,neutral,1.0,neutral,The value of the contracts is about EUR 3.3 mn .,VADER,positive,0.34,0.211,0.0,0.789
SPY,The value of the deal has not been disclosed .,,FinancialPhraseBank,2025-05-07,neutral,1.0,neutral,The value of the deal has not been disclosed .,VADER,positive,0.34,0.231,0.0,0.769
SPY,The value of the deal was not disclosed .,,FinancialPhraseBank,2025-12-29,neutral,1.0,neutral,The value of the deal was not disclosed .,VADER,positive,0.34,0.255,0.0,0.745
SPY,The value of the multi-year agreement is over EUR 2mn a year .,,FinancialPhraseBank,2025-03-24,neutral,1.0,neutral,The value of the multi-year agreement is over EUR 2mn a year .,VADER,positive,0.6808,0.384,0.0,0.616
SPY,The value of the three-year contract is estimated at EUR40m .,,FinancialPhraseBank,2024-07-11,neutral,1.0,neutral,The value of the three-year contract is estimated at EUR40m .,VADER,positive,0.34,0.211,0.0,0.789
SPY,The value of this kind of order amounts usually between Euro 2 and 3 million .,,FinancialPhraseBank,2025-05-29,neutral,1.0,neutral,The value of this kind of order amounts usually between Euro 2 and 3 million .,VADER,positive,0.34,0.167,0.0,0.833
JPM,"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .",,FinancialPhraseBank,2024-11-04,neutral,1.0,neutral,"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .",VADER,positive,0.2732,0.116,0.0,0.884
SPY,"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",,FinancialPhraseBank,2025-04-16,neutral,1.0,neutral,"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",VADER,positive,0.3612,0.111,0.0,0.889
SPY,There have not been previous share subscriptions with 2004 stock options .,,FinancialPhraseBank,2024-11-07,neutral,1.0,neutral,There have not been previous share subscriptions with 2004 stock options .,VADER,negative,-0.2235,0.0,0.159,0.841
SPY,"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",,FinancialPhraseBank,2025-05-19,neutral,1.0,neutral,"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"This could be any of us at any time , '' she said .",,FinancialPhraseBank,2025-04-04,neutral,1.0,neutral,"This could be any of us at any time , '' she said .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,This wood lacquered clock comes with a stripy hand-crocheted cover .,,FinancialPhraseBank,2025-10-09,neutral,1.0,neutral,This wood lacquered clock comes with a stripy hand-crocheted cover .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,To see a slide show of all the newest product releases from Fiskars .,,FinancialPhraseBank,2025-06-18,neutral,1.0,neutral,To see a slide show of all the newest product releases from Fiskars .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,Total value of the contract is about EUR 10mn .,,FinancialPhraseBank,2024-08-23,neutral,1.0,neutral,Total value of the contract is about EUR 10mn .,VADER,positive,0.34,0.231,0.0,0.769
SPY,"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",,FinancialPhraseBank,2024-10-30,neutral,1.0,neutral,"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",VADER,positive,0.5574,0.247,0.0,0.753
SPY,"Tyrv+ñinen is of the opinion that the airline has been repeating this for some time already , however .",,FinancialPhraseBank,2025-06-12,neutral,1.0,neutral,"Tyrvinen is of the opinion that the airline has been repeating this for some time already , however .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .",,FinancialPhraseBank,2024-06-14,neutral,1.0,neutral,"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .",VADER,positive,0.4939,0.11,0.0,0.89
JPM,"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM and 3 % from M-real .",,FinancialPhraseBank,2024-09-23,neutral,1.0,neutral,"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM and 3 % from M-real .",VADER,positive,0.6597,0.265,0.0,0.735
SPY,"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",,FinancialPhraseBank,2025-06-02,neutral,1.0,neutral,"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,,FinancialPhraseBank,2024-07-26,neutral,1.0,neutral,UPM-Kymmene said its has  not indicated any interest in any domestic consolidations ' .,VADER,negative,-0.357,0.0,0.184,0.816
SPY,Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .,,FinancialPhraseBank,2025-11-13,neutral,1.0,neutral,Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .,VADER,positive,0.4404,0.182,0.0,0.818
SPY,"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",,FinancialPhraseBank,2025-06-06,neutral,1.0,neutral,"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Why not subscribe to the magazine ?,,FinancialPhraseBank,2024-08-12,neutral,1.0,neutral,Why not subscribe to the magazine ?,VADER,neutral,0.0,0.0,0.0,1.0
SPY,Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,,FinancialPhraseBank,2025-05-06,neutral,1.0,neutral,Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,VADER,positive,0.2732,0.104,0.0,0.896
SPY,"With the new arrangement , customer responsibilities will become mainly regional .",,FinancialPhraseBank,2025-02-06,neutral,1.0,neutral,"With the new arrangement , customer responsibilities will become mainly regional .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",,FinancialPhraseBank,2025-02-06,neutral,1.0,neutral,"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",,FinancialPhraseBank,2024-11-12,negative,0.0,negative,"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",VADER,positive,0.1531,0.093,0.074,0.833
SPY,"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",,FinancialPhraseBank,2025-12-31,negative,0.0,negative,"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,,FinancialPhraseBank,2025-01-16,negative,0.0,negative,Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,VADER,positive,0.1531,0.144,0.114,0.743
SPY,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",,FinancialPhraseBank,2025-07-16,negative,0.0,negative,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",VADER,negative,-0.1531,0.101,0.13,0.769
SPY,Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,,FinancialPhraseBank,2024-09-12,negative,0.0,negative,Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,VADER,neutral,0.0,0.0,0.0,1.0
